title,singers,directors,lyricist,genre,album,download_link,poster,year
Ummbakkum,"['Mika Singh', ' Jaspreet Jasz', ' Iulia Vantur']",['G.J. Singh'],['Abhinav Chaturvedi'],['Filmi'],O Teri,,https://is3-ssl.mzstatic.com/image/thumb/Music30/v4/b7/e4/77/b7e4774a-c183-22b4-c26c-0f353fdcc213/source/200x200.jpg,2014
Main Te Bas Follow Karta,['Manish J. Tipu'],['Hard Kaur'],['Manish J. Tipu'],['Filmi'],O Teri,,https://is3-ssl.mzstatic.com/image/thumb/Music30/v4/b7/e4/77/b7e4774a-c183-22b4-c26c-0f353fdcc213/source/200x200.jpg,2014
Ummbakkum (Remix),"['Mika Singh', ' Jaspreet Jasz', ' Iulia Vantur']",['G.J. Singh'],['Abhinav Chaturvedi'],['Filmi'],O Teri,,https://is3-ssl.mzstatic.com/image/thumb/Music30/v4/b7/e4/77/b7e4774a-c183-22b4-c26c-0f353fdcc213/source/200x200.jpg,2014
O Teri,['Rajiv Bhalla'],['Rajiv Bhalla'],['Akshay K. Saxena'],"['Filmi', ' Pop']",O Teri,https://www.youtube.com/watch?v=Qp_1KkDmgEM,https://is3-ssl.mzstatic.com/image/thumb/Music30/v4/b7/e4/77/b7e4774a-c183-22b4-c26c-0f353fdcc213/source/200x200.jpg,2014
I'm Just Pakaoed,['Siddharth Mahadevan'],['Shankar - Ehsaan - Loy'],['Amitabh Bhattacharya'],['Rock'],One By Two,https://www.youtube.com/watch?v=ddBRp3QCjqw,https://is3-ssl.mzstatic.com/image/thumb/Music6/v4/9d/65/02/9d6502b8-cf6b-4cf5-786e-f42368f0da20/source/200x200.jpg,2014
Kaboom,['Anushka Manchanda'],['Shankar - Ehsaan - Loy'],['Amitabh Bhattacharya'],['Pop'],One By Two,https://www.youtube.com/watch?v=sEMhcWxoMZw,https://is3-ssl.mzstatic.com/image/thumb/Music6/v4/9d/65/02/9d6502b8-cf6b-4cf5-786e-f42368f0da20/source/200x200.jpg,2014
Baat Kya Hai,['Clinton Cerejo'],['Shankar - Ehsaan - Loy'],['Amitabh Bhattacharya'],"['Filmi', ' Pop']",One By Two,https://www.youtube.com/watch?v=ir3pSlsr7SU,https://is3-ssl.mzstatic.com/image/thumb/Music6/v4/9d/65/02/9d6502b8-cf6b-4cf5-786e-f42368f0da20/source/200x200.jpg,2014
Khushfehmiyan,['Shankar Mahadevan'],['Shankar - Ehsaan - Loy'],['Amitabh Bhattacharya'],['Filmi'],One By Two,https://www.youtube.com/watch?v=PP6svGx-vZk,https://is3-ssl.mzstatic.com/image/thumb/Music6/v4/9d/65/02/9d6502b8-cf6b-4cf5-786e-f42368f0da20/source/200x200.jpg,2014
Khushfehmiyan (Unplugged),['Shankar Mahadevan'],['Shankar - Ehsaan - Loy'],['Amitabh Bhattacharya'],['Filmi'],One By Two,https://www.youtube.com/watch?v=slHtyUcxvQY,https://is3-ssl.mzstatic.com/image/thumb/Music6/v4/9d/65/02/9d6502b8-cf6b-4cf5-786e-f42368f0da20/source/200x200.jpg,2014
Sheher Mera,['Thomson Andrews'],['Shankar - Ehsaan - Loy'],['Amitabh Bhattacharya'],"['Jazz', ' Classic Pop']",One By Two,https://www.youtube.com/watch?v=5D86zNsKcj4,https://is3-ssl.mzstatic.com/image/thumb/Music6/v4/9d/65/02/9d6502b8-cf6b-4cf5-786e-f42368f0da20/source/200x200.jpg,2014
Khuda Naa Khaasta,['Arijit Singh'],['Shankar - Ehsaan - Loy'],['Amitabh Bhattacharya'],"['Sugam', ' Rock', ' Filmi']",One By Two,https://www.youtube.com/watch?v=9BMhqec6GD0,https://is3-ssl.mzstatic.com/image/thumb/Music6/v4/9d/65/02/9d6502b8-cf6b-4cf5-786e-f42368f0da20/source/200x200.jpg,2014
Ore Piya (Tu Jaane Na),['Arko - Dev'],['Arko - Dev'],['Arko - Dev'],['Pop'],Ore Piya (Tu Jaane Na),https://www.youtube.com/watch?v=i_I3KFdZSQo,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/df/91/d3/df91d382-aeac-02ab-cd96-e2fec19d65cf/00602547049520.rgb.jpg/200x200.jpg,2014
Orman Tantra,,"['Guru Dhanoa', ' Paras Nath']",,"['Sugam', ' Electronic', ' Pop']",Orman Tantra,https://www.youtube.com/watch?v=eXHL8MZfc38,https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/c9/78/7d/c9787d05-cbe5-f10c-ce2e-af1f6c1673d3/cover.jpg/200x200.jpg,2014
Tharki Chhokro,['Swaroop Khan'],['Ajay - Atul'],['Swanand Kirkire'],"['Filmi', ' Rajasthani Folk']",PK,https://www.youtube.com/watch?v=nd4wsdUMorY,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/1c/2c/cb/1c2ccb27-a171-94c2-ce69-875f969cd478/source/200x200.jpg,2014
Nanga Punga Dost,['Shreya Ghoshal'],['Shantanu Moitra'],['Swanand Kirkire'],['Filmi'],PK,https://www.youtube.com/watch?v=AKKKRw0IW88,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/1c/2c/cb/1c2ccb27-a171-94c2-ce69-875f969cd478/source/200x200.jpg,2014
Chaar Kadam,"['Shaan', ' Shreya Ghoshal']",['Shantanu Moitra'],['Swanand Kirkire'],"['Classic Pop', ' Filmi']",PK,https://www.youtube.com/watch?v=WKbwopSXLWU,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/1c/2c/cb/1c2ccb27-a171-94c2-ce69-875f969cd478/source/200x200.jpg,2014
Love Is A Waste Of Time,"['Sonu Nigam', ' Shreya Ghoshal']",['Shantanu Moitra'],['Amitabh Verma'],"['Pop', ' Filmi']",PK,https://www.youtube.com/watch?v=jAmzBv3oq8M,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/1c/2c/cb/1c2ccb27-a171-94c2-ce69-875f969cd478/source/200x200.jpg,2014
Bhagwan Hai Kahan Re Tu,['Sonu Nigam'],['Shantanu Moitra'],['Swanand Kirkire'],['Filmi'],PK,https://www.youtube.com/watch?v=G6SutyLlzws,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/1c/2c/cb/1c2ccb27-a171-94c2-ce69-875f969cd478/source/200x200.jpg,2014
PK Dance Theme,,['Shantanu Moitra'],,['Filmi'],PK,https://www.youtube.com/watch?v=vvM1TlkRegs,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/1c/2c/cb/1c2ccb27-a171-94c2-ce69-875f969cd478/source/200x200.jpg,2014
Dil Darbadar,['Ankit Tiwari'],['Ankit Tiwari'],['Manoj Muntashir'],['Filmi'],PK,https://www.youtube.com/watch?v=42hsQP9BTUs,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/1c/2c/cb/1c2ccb27-a171-94c2-ce69-875f969cd478/source/200x200.jpg,2014
Astitva,['Astitva The Band'],['Astitva The Band'],['Astitva The Band'],['Rock'],Patang Dor,,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/dc/4e/44/dc4e44f8-cf18-bee7-2b07-3302a9a136cc/source/200x200.jpg,2014
Baawari,['Astitva The Band'],['Astitva The Band'],['Astitva The Band'],['Pop'],Patang Dor,,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/dc/4e/44/dc4e44f8-cf18-bee7-2b07-3302a9a136cc/source/200x200.jpg,2014
Patang Dor,['Astitva The Band'],['Astitva The Band'],['Astitva The Band'],"['Pop', ' Rock']",Patang Dor,,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/dc/4e/44/dc4e44f8-cf18-bee7-2b07-3302a9a136cc/source/200x200.jpg,2014
Raat Ki Daastan,['Astitva The Band'],['Astitva The Band'],['Astitva The Band'],['Pop'],Patang Dor,,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/dc/4e/44/dc4e44f8-cf18-bee7-2b07-3302a9a136cc/source/200x200.jpg,2014
Paas Aao Na,['Astitva The Band'],['Astitva The Band'],['Astitva The Band'],['Pop'],Patang Dor,,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/dc/4e/44/dc4e44f8-cf18-bee7-2b07-3302a9a136cc/source/200x200.jpg,2014
Naa Jao,['Astitva The Band'],['Astitva The Band'],['Astitva The Band'],"['Pop', ' Rock']",Patang Dor,,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/dc/4e/44/dc4e44f8-cf18-bee7-2b07-3302a9a136cc/source/200x200.jpg,2014
Astitva Smokers Mix,['Astitva The Band'],['Astitva The Band'],['Astitva The Band'],['Rock'],Patang Dor,,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/dc/4e/44/dc4e44f8-cf18-bee7-2b07-3302a9a136cc/source/200x200.jpg,2014
Aaina,['Inderpreet Singh'],['Faridkot'],['Inderpreet Singh'],"['Rock', ' Metal']",Phir Se?,,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/ba/25/94/ba259498-597e-5b2d-1a1d-bf81b2334ae9/00602537884445.rgb.jpg/200x200.jpg,2014
Jats,['Inderpreet Singh'],['Faridkot'],['Inderpreet Singh'],"['Rock', ' Metal']",Phir Se?,,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/ba/25/94/ba259498-597e-5b2d-1a1d-bf81b2334ae9/00602537884445.rgb.jpg/200x200.jpg,2014
Laparwah,['Inderpreet Singh'],['Faridkot'],['Inderpreet Singh'],"['Rock', ' Metal']",Phir Se?,https://www.youtube.com/watch?v=cYGMftwPjo8,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/ba/25/94/ba259498-597e-5b2d-1a1d-bf81b2334ae9/00602537884445.rgb.jpg/200x200.jpg,2014
Bijli,['Inderpreet Singh'],['Faridkot'],['Inderpreet Singh'],"['Rock', ' Metal']",Phir Se?,,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/ba/25/94/ba259498-597e-5b2d-1a1d-bf81b2334ae9/00602537884445.rgb.jpg/200x200.jpg,2014
Guls,"['Inderpreet Singh', ' Aditi Singh Sharma']",['Faridkot'],['Inderpreet Singh'],"['Pop', ' Rock', ' Metal']",Phir Se?,,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/ba/25/94/ba259498-597e-5b2d-1a1d-bf81b2334ae9/00602537884445.rgb.jpg/200x200.jpg,2014
Nuts,['Inderpreet Singh'],['Faridkot'],['Inderpreet Singh'],"['Rock', ' Metal']",Phir Se?,,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/ba/25/94/ba259498-597e-5b2d-1a1d-bf81b2334ae9/00602537884445.rgb.jpg/200x200.jpg,2014
Suno,['Inderpreet Singh'],['Faridkot'],['Inderpreet Singh'],['Pop'],Phir Se?,,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/ba/25/94/ba259498-597e-5b2d-1a1d-bf81b2334ae9/00602537884445.rgb.jpg/200x200.jpg,2014
Mahi Ve,['Inderpreet Singh'],['Faridkot'],['Inderpreet Singh'],['Pop'],Phir Se?,https://www.youtube.com/watch?v=Dl3FAZuzLuA,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/ba/25/94/ba259498-597e-5b2d-1a1d-bf81b2334ae9/00602537884445.rgb.jpg/200x200.jpg,2014
Titliyaan,['Inderpreet Singh'],['Faridkot'],['Inderpreet Singh'],"['Pop', ' Rock']",Phir Se?,,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/ba/25/94/ba259498-597e-5b2d-1a1d-bf81b2334ae9/00602537884445.rgb.jpg/200x200.jpg,2014
Faridkot,['Inderpreet Singh'],['Faridkot'],['Inderpreet Singh'],"['Rock', ' Metal']",Phir Se?,,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/ba/25/94/ba259498-597e-5b2d-1a1d-bf81b2334ae9/00602537884445.rgb.jpg/200x200.jpg,2014
Piya Ho,['Essdee'],['Sanket Sane'],['Essdee'],"['Filmi', ' Rock']",Piya Ho,https://www.youtube.com/watch?v=foxLt9jq8Pg,https://is1-ssl.mzstatic.com/image/thumb/Music71/v4/7c/1e/f9/7c1ef989-3528-02d8-c4ef-d5c72e1a09b9/8903431607041_cover.jpg/200x200.jpg,2014
Haddiwali Mundi,['Ahan Shah'],['Shamir Tandon'],['Sameer Anjaan'],['Rock'],Pizza,,https://is4-ssl.mzstatic.com/image/thumb/Music/v4/bd/1f/b8/bd1fb80f-faf8-3364-9101-a8aadf567897/source/200x200.jpg,2014
Gimme Pizza,"['Ankur Tewari', ' Microphon3']",['Mikey McCleary'],"['Ankur Tewari', ' Tanmay Bahulekar']","['Pop', ' Filmi']",Pizza,https://www.youtube.com/watch?v=1rQAYOUoWQ4,https://is4-ssl.mzstatic.com/image/thumb/Music/v4/bd/1f/b8/bd1fb80f-faf8-3364-9101-a8aadf567897/source/200x200.jpg,2014
Tum Chal Diye - Acoustic,['Arjun Kanungo'],['Saurabh Kalsi'],"['Shashank Kunwar', ' Abhishek Kumar - II']",['Pop'],Pizza,https://www.youtube.com/watch?v=zoPatS_UghI,https://is4-ssl.mzstatic.com/image/thumb/Music/v4/bd/1f/b8/bd1fb80f-faf8-3364-9101-a8aadf567897/source/200x200.jpg,2014
Theher Ja,['Aparna Dauria'],"['Ramon Ibrahim', ' Gaurav Godkhindi']",['Abhijeet Deshpande'],['Jazz'],Pizza,https://www.youtube.com/watch?v=w0EaqEdXAFE,https://is4-ssl.mzstatic.com/image/thumb/Music/v4/bd/1f/b8/bd1fb80f-faf8-3364-9101-a8aadf567897/source/200x200.jpg,2014
Tum Chal Diye - Reprise,['Arjun Kanungo'],['Saurabh Kalsi'],"['Shashank Kunwar', ' Abhishek Kumar - II']","['Pop', ' Filmi']",Pizza,,https://is4-ssl.mzstatic.com/image/thumb/Music/v4/bd/1f/b8/bd1fb80f-faf8-3364-9101-a8aadf567897/source/200x200.jpg,2014
Yaari Yaari,['Ram Sampath'],['Ram Sampath'],['Ashish Pandit'],['Pop'],Purani Jeans,https://www.youtube.com/watch?v=XH98uNNqu0Q,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/e5/a2/50/e5a25041-d6e3-ea69-048b-d085feabd24a/828970091725.jpg/200x200.jpg,2014
Dil Aaj Kal,['KK'],['Ram Sampath'],['Prashant Ingole'],['Pop'],Purani Jeans,https://www.youtube.com/watch?v=3Ry2DDPgs0E,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/e5/a2/50/e5a25041-d6e3-ea69-048b-d085feabd24a/828970091725.jpg/200x200.jpg,2014
Out Of Control Mundey,"[""Suzanne D'Mello"", ' Mika Singh', ' Deane Sequeira']",['Ram Sampath'],['Kunwar Juneja'],"['Pop', ' Filmi']",Purani Jeans,https://www.youtube.com/watch?v=P4MSb1y6mTc,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/e5/a2/50/e5a25041-d6e3-ea69-048b-d085feabd24a/828970091725.jpg/200x200.jpg,2014
Yeh Beetey Din (Rock Version),['Ram Sampath'],['Ram Sampath'],['Munna Dhiman'],"['Rock', ' Pop']",Purani Jeans,https://www.youtube.com/watch?v=OJwivbRruM4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/e5/a2/50/e5a25041-d6e3-ea69-048b-d085feabd24a/828970091725.jpg/200x200.jpg,2014
Jind Meriye,"['Navraj Hans', ' Ram Sampath']",['Ram Sampath'],['Munna Dhiman'],"['Pop', ' Sugam']",Purani Jeans,https://www.youtube.com/watch?v=6kh7Bf9eNCA,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/e5/a2/50/e5a25041-d6e3-ea69-048b-d085feabd24a/828970091725.jpg/200x200.jpg,2014
Yeh Beetey Din (Acoustic Version),['Ram Sampath'],['Ram Sampath'],['Munna Dhiman'],['Pop'],Purani Jeans,https://www.youtube.com/watch?v=M8nM8CRDCmI,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/e5/a2/50/e5a25041-d6e3-ea69-048b-d085feabd24a/828970091725.jpg/200x200.jpg,2014
Dil Aaj Kal (Unplugged),['Sona Mohapatra'],['Ram Sampath'],['Prashant Ingole'],['Pop'],Purani Jeans,https://www.youtube.com/watch?v=_wdVlYJlO_g,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/e5/a2/50/e5a25041-d6e3-ea69-048b-d085feabd24a/828970091725.jpg/200x200.jpg,2014
Out Of Control Mundey (Remix),"[""Suzanne D'Mello"", ' Mika Singh', ' Deane Sequeira']",['Ram Sampath'],['Kunwar Juneja'],"['Pop', ' Filmi']",Purani Jeans,https://www.youtube.com/watch?v=kHsMOM7gUYo,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/e5/a2/50/e5a25041-d6e3-ea69-048b-d085feabd24a/828970091725.jpg/200x200.jpg,2014
Purani Jeans Mashup,"['KK', ' Mika Singh', ' Navraj Hans', ' Sona Mohapatra', ' Ram Sampath', "" Suzanne D'Mello"", ' Deane Sequeira', ' Munna Dhiman']",['Ram Sampath'],"['Prashant Ingole', ' Munna Dhiman', ' Ashish Pandit', ' Kunwar Juneja']","['Electronic', ' Pop']",Purani Jeans,https://www.youtube.com/watch?v=mROhwbZ5KGQ,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/e5/a2/50/e5a25041-d6e3-ea69-048b-d085feabd24a/828970091725.jpg/200x200.jpg,2014
Yeh Dosti,['Ankit Tiwari'],['Ram Sampath'],['Munna Dhiman'],['Pop'],Purani Jeans,https://www.youtube.com/watch?v=qfF7ohuAW7M,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/e5/a2/50/e5a25041-d6e3-ea69-048b-d085feabd24a/828970091725.jpg/200x200.jpg,2014
Purani Jeans - Club Mix,['Ali Haider'],['Ali Haider'],['Ali Haider'],"['Filmi', ' Pop']",Purani Jeans 2,https://www.youtube.com/watch?v=9aimnGTdI18,,2014
Qarar - Arabian Mix,['Ali Haider'],['Ali Haider'],['Ali Haider'],"['Pop', ' Filmi']",Purani Jeans 2,,,2014
Neeli Shirt Ke Do Button,['Ali Haider'],['Ali Haider'],['Ali Haider'],['Filmi'],Purani Jeans 2,https://www.youtube.com/watch?v=FvcnSvjweVc,,2014
Tum Aaye Chali Gai,['Ali Haider'],['Ali Haider'],['Ali Haider'],['Filmi'],Purani Jeans 2,,,2014
Dil Ki Baatein,['Ali Haider'],['Ali Haider'],['Ali Haider'],"['Pop', ' Filmi']",Purani Jeans 2,,,2014
Main Tumhara Hamesha,['Ali Haider'],['Ali Haider'],['Ali Haider'],"['Filmi', ' Pop']",Purani Jeans 2,,,2014
Dil Jala,['Ali Haider'],['Ali Haider'],['Ali Haider'],"['Rock', ' Filmi']",Purani Jeans 2,,,2014
Neeli Shirt Ke Do Button - Accoustic,['Ali Haider'],['Ali Haider'],['Ali Haider'],['Pop'],Purani Jeans 2,,,2014
Purani Jeans - Rock Version,['Ali Haider'],['Ali Haider'],['Ali Haider'],['Rock'],Purani Jeans 2,,,2014
London Thumakda,"['Labh Janjua', ' Neha Kakkar', ' Sonu Kakkar']",['Amit Trivedi'],['Anvita Dutt'],"['Bhangra', ' Pop']",Queen,https://www.youtube.com/watch?v=udra3Mfw2oo,https://is2-ssl.mzstatic.com/image/thumb/Music18/v4/33/74/32/33743202-f286-eedc-f45b-650a0f78b48a/source/200x200.jpg,2014
Badra Bahaar,['Amit Trivedi'],['Amit Trivedi'],['Anvita Dutt'],"['Pop', ' Rock', ' Sugam']",Queen,https://www.youtube.com/watch?v=j2wQgX0Elpk,https://is2-ssl.mzstatic.com/image/thumb/Music18/v4/33/74/32/33743202-f286-eedc-f45b-650a0f78b48a/source/200x200.jpg,2014
O Gujariya,"['Shefali Alvares', "" Nikhil D'Souza""]",['Amit Trivedi'],['Anvita Dutt'],"['Pop', ' Electronic']",Queen,https://www.youtube.com/watch?v=NlEqiKJjh-k,https://is2-ssl.mzstatic.com/image/thumb/Music18/v4/33/74/32/33743202-f286-eedc-f45b-650a0f78b48a/source/200x200.jpg,2014
Taake Jhaanke,['Arijit Singh'],['Amit Trivedi'],['Anvita Dutt'],['Pop'],Queen,https://www.youtube.com/watch?v=akGvEQwCqkc,https://is2-ssl.mzstatic.com/image/thumb/Music18/v4/33/74/32/33743202-f286-eedc-f45b-650a0f78b48a/source/200x200.jpg,2014
Jugni,['Amit Trivedi'],['Amit Trivedi'],['Anvita Dutt'],"['Pop', ' Rock']",Queen,https://www.youtube.com/watch?v=GxWWAFcLJpQ,https://is2-ssl.mzstatic.com/image/thumb/Music18/v4/33/74/32/33743202-f286-eedc-f45b-650a0f78b48a/source/200x200.jpg,2014
Harjaiyaan,['Nandini Srikar'],['Amit Trivedi'],['Anvita Dutt'],['Filmi'],Queen,,https://is2-ssl.mzstatic.com/image/thumb/Music18/v4/33/74/32/33743202-f286-eedc-f45b-650a0f78b48a/source/200x200.jpg,2014
Kinare,['Mohan Kannan'],['Amit Trivedi'],['Anvita Dutt'],['Rock'],Queen,https://www.youtube.com/watch?v=77kLWFG4wYA,https://is2-ssl.mzstatic.com/image/thumb/Music18/v4/33/74/32/33743202-f286-eedc-f45b-650a0f78b48a/source/200x200.jpg,2014
Ranjha,['Rupesh Kumar Ram'],['Rupesh Kumar Ram'],['Raghu Nath'],['Punjabi Folk'],Queen,,https://is2-ssl.mzstatic.com/image/thumb/Music18/v4/33/74/32/33743202-f286-eedc-f45b-650a0f78b48a/source/200x200.jpg,2014
Hungama Ho Gaya (Remix),"['Asha Bhosle', ' Arijit Singh']","['Laxmikant - Pyarelal', ' Amit Trivedi']",['Verma Malik'],"['Filmi', ' Pop']",Queen,https://www.youtube.com/watch?v=4gtc5P5KZxA,https://is2-ssl.mzstatic.com/image/thumb/Music18/v4/33/74/32/33743202-f286-eedc-f45b-650a0f78b48a/source/200x200.jpg,2014
Raastey,['Shraddha Sharma'],"['Jim Beanz', ' Ankur Tewari']",['Ankur Tewari'],['Pop'],Raastey,https://www.youtube.com/watch?v=Rw-c5x_ZalQ,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/aa/64/c2/aa64c2ea-e3c1-9774-7084-12715959a908/00602537773121.rgb.jpg/200x200.jpg,2014
Jump,['Shraddha Sharma'],"['Jim Beanz', ' Ankur Tewari']",['Ankur Tewari'],['Pop'],Raastey,,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/aa/64/c2/aa64c2ea-e3c1-9774-7084-12715959a908/00602537773121.rgb.jpg/200x200.jpg,2014
Main Aur Tu,['Shraddha Sharma'],['Leslie Lewis'],['Ankur Tewari'],"['Filmi', ' Pop']",Raastey,,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/aa/64/c2/aa64c2ea-e3c1-9774-7084-12715959a908/00602537773121.rgb.jpg/200x200.jpg,2014
Yeh Vaada Raha,['Shraddha Sharma'],"['R.D. Burman', ' Leslie Lewis']",['Gulshan Bawra'],"['Sugam', ' Pop']",Raastey,,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/aa/64/c2/aa64c2ea-e3c1-9774-7084-12715959a908/00602537773121.rgb.jpg/200x200.jpg,2014
Sapne,['Shraddha Sharma'],['Leslie Lewis'],['Ankur Tewari'],"['Pop', ' Rock']",Raastey,,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/aa/64/c2/aa64c2ea-e3c1-9774-7084-12715959a908/00602537773121.rgb.jpg/200x200.jpg,2014
Jaane Do Naa,['Shraddha Sharma'],"['R.D. Burman', ' Leslie Lewis']",['Javed Akhtar'],"['Filmi', ' Latin']",Raastey,,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/aa/64/c2/aa64c2ea-e3c1-9774-7084-12715959a908/00602537773121.rgb.jpg/200x200.jpg,2014
Saara Jahaan,['Shraddha Sharma'],['Leslie Lewis'],['Ankur Tewari'],"['Rock', ' Filmi']",Raastey,,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/aa/64/c2/aa64c2ea-e3c1-9774-7084-12715959a908/00602537773121.rgb.jpg/200x200.jpg,2014
Zaalim,"['Shraddha Sharma', ' Apache Indian', ' Ankur Tewari']","['Jim Beanz', ' Ankur Tewari']","['Ankur Tewari', ' Jim Beanz']","['Pop', ' Electronic']",Raastey,,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/aa/64/c2/aa64c2ea-e3c1-9774-7084-12715959a908/00602537773121.rgb.jpg/200x200.jpg,2014
Raat Akeli Hai,"['Raghav Sachar', ' Sophie Choudry']","['S.D. Burman', ' Raghav Sachar']",['Majrooh Sultanpuri'],"['Accapella', ' Classic Pop']",Raat Akeli Hai,https://www.youtube.com/watch?v=ov6c5aUiPVA,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/47/17/a3/4717a3ff-7bd0-e7e8-9839-4ad4db43e036/source/200x200.jpg,2014
Baby Doll Main Sone Di (Ye Duniya Pittal Di),"['Meet Bros Anjjan', ' Kanika Kapoor']",['Meet Bros Anjjan'],['Kumaar'],"['Hip-hop', ' Bhangra']",Ragini MMS 2,https://www.youtube.com/watch?v=yP9KiFTyBks,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/de/4f/00/de4f0095-bd36-c96f-2646-a9c24a997d81/source/200x200.jpg,2014
Chaar Botal Vodka,['Yo Yo Honey Singh'],['Yo Yo Honey Singh'],['Ustad Bhagdarh Ali Khan Sahab'],"['Hip-hop', ' Pop']",Ragini MMS 2,https://www.youtube.com/watch?v=x8F5dz8kv1w,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/de/4f/00/de4f0095-bd36-c96f-2646-a9c24a997d81/source/200x200.jpg,2014
Maine Khud Ko De Diya Hai Tujhko,['Mustafa Zahid'],['Pranay Rijia'],['Kumaar'],"['Pop', ' Filmi']",Ragini MMS 2,https://www.youtube.com/watch?v=Gh0Ffh8iGwQ,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/de/4f/00/de4f0095-bd36-c96f-2646-a9c24a997d81/source/200x200.jpg,2014
Lori Of Death,['Arpita Chakraborty'],['Chirantan Bhatt'],['Manoj Yadav'],"['Electronic', ' Pop', ' Sugam']",Ragini MMS 2,,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/de/4f/00/de4f0095-bd36-c96f-2646-a9c24a997d81/source/200x200.jpg,2014
Baby Doll Main Sone Di (Ye Duniya Pittal Di) (Remix),"['Meet Bros Anjjan', ' Kanika Kapoor']",['Meet Bros Anjjan'],['Kumaar'],"['Hip-hop', ' Bhangra']",Ragini MMS 2,,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/de/4f/00/de4f0095-bd36-c96f-2646-a9c24a997d81/source/200x200.jpg,2014
Maine Khud Ko De Diya Hai Tujhko (Reprise),['Kshitij Tarey'],['Pranay Rijia'],['Kumaar'],"['Sufi/Qawwali', ' Pop']",Ragini MMS 2,,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/de/4f/00/de4f0095-bd36-c96f-2646-a9c24a997d81/source/200x200.jpg,2014
Dukki Tikki,['Mika Singh'],['Yuvan Shankar Raja'],['Irshad Kamil'],['Filmi'],Raja Natwarlal,https://www.youtube.com/watch?v=I4jL848_Fxk,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/67/2a/2b/672a2b22-8e4d-bb13-d3a4-f94f6982762b/source/200x200.jpg,2014
Tere Hoke Rahenge (Reprise),['Shweta Pandit'],['Yuvan Shankar Raja'],['Irshad Kamil'],"['Filmi', ' Pop']",Raja Natwarlal,https://www.youtube.com/watch?v=CcCkXKbBkzY,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/67/2a/2b/672a2b22-8e4d-bb13-d3a4-f94f6982762b/source/200x200.jpg,2014
Tere Hoke Rahenge,['Arijit Singh'],['Yuvan Shankar Raja'],['Irshad Kamil'],"['Filmi', ' Pop']",Raja Natwarlal,https://www.youtube.com/watch?v=CcCkXKbBkzY,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/67/2a/2b/672a2b22-8e4d-bb13-d3a4-f94f6982762b/source/200x200.jpg,2014
